Wiki link,common_name,botanical_name,status,common name worked,botanical name worked,both worked,search result url,missouribotanicalgarden url,page data
https://en.wikipedia.org/wiki/Amelanchier_canadensis,Shadblow Serviceberry,Amelanchier Canadensis,,,,,,,
https://en.wikipedia.org/wiki/Ampelopsis_brevipedunculata,Porcelain Vine,Ampelopsis Brevipedunculata,,,,,,,
https://en.wikipedia.org/wiki/Anagallis_monelli,Pimpernel,Anagallis Monelli,,,,,,,
https://en.wikipedia.org/wiki/Andromeda_polifolia,Bog Rosemary,Andromeda Polifolia,,,,,,,
https://en.wikipedia.org/wiki/Andropogon_gerardii,Big Bluestem Grass,Andropogon Gerardii,,,,,,,
https://en.wikipedia.org/wiki/Andropogon_ternarius,Splitbeard Bluestem,Andropogon Ternarius,,,,,,,
https://en.wikipedia.org/wiki/Andropogon_virginicus,Broomsedge Grass,Andropogon Virginicus,,,,,,,
https://en.wikipedia.org/wiki/Anemone_blanda,Double Blanda Anemone,Anemone Blanda,,,,,,,
https://en.wikipedia.org/wiki/Anemone_sylvestris,Snowdrop Anemone,Anemone Sylvestris,,,,,,,
https://en.wikipedia.org/wiki/Anemopsis_californica,Yerba Mansa,Anemopsis Californica,,,,,,,
https://en.wikipedia.org/wiki/Anethum_graveolens,Fernleaf Dill,Anethum Graveolens,,,,,,,
https://en.wikipedia.org/wiki/Angelonia_angustifolia,Angelonia,Angelonia Angustifolia,,,,,,,
https://en.wikipedia.org/wiki/Anisodontea_capensis,Cape Mallow,Anisodontea Capensis,,,,,,,
https://en.wikipedia.org/wiki/Annona_cherimola,Cherimoya,Annona Cherimola,,,,,,,
https://en.wikipedia.org/wiki/Annona_muricata,Soursop,Annona Muricata,,,,,,,
https://en.wikipedia.org/wiki/Anthurium_andraeanum,Anthurium,Anthurium Andraeanum,,,,,,,
https://en.wikipedia.org/wiki/Antigonon_leptopus,Coral Vine,Antigonon Leptopus,,,,,,,
https://en.wikipedia.org/wiki/Antirrhinum_majus,Snapdragon,Antirrhinum Majus,,,,,,,
https://en.wikipedia.org/wiki/Aptenia_cordifolia,Baby Sun Rose,Aptenia Cordifolia,,,,,,,
https://en.wikipedia.org/wiki/Aquilegia_canadensis,Columbine,Aquilegia Canadensis,,,,,,,
https://en.wikipedia.org/wiki/Aquilegia_elegantula,Western Red Columbine,Aquilegia Elegantula,,,,,,,
https://en.wikipedia.org/wiki/Arabis_blepharophylla,Rock Cress,Arabis Blepharophylla,,,,,,,
https://en.wikipedia.org/wiki/Arachis_glabrata,Ornamental Peanut,Arachis Glabrata,,,,,,,
https://en.wikipedia.org/wiki/Arachis_pintoi,Pinto Peanut,Arachis Pintoi,,,,,,,
https://en.wikipedia.org/wiki/Araucaria_heterophylla,Norfolk Island Pine,Araucaria Heterophylla,,,,,,,
https://en.wikipedia.org/wiki/Arctostaphylos_uva-ursi,Kinnikinnick,Arctostaphylos Uva-ursi,,,,,,,
https://en.wikipedia.org/wiki/Ardisia_japonica,Japanese Ardisia,Ardisia Japonica,,,,,,,
https://en.wikipedia.org/wiki/Arenaria_montana,Montana Sandwort,Arenaria Montana,,,,,,,
https://en.wikipedia.org/wiki/Argyranthemum_frutescens,Marguerite Daisy,Argyranthemum Frutescens,,,,,,,
https://en.wikipedia.org/wiki/Aristolochia_grandiflora,Dutchmen's Pipe,Aristolochia Grandiflora,,,,,,,
https://en.wikipedia.org/wiki/Armeria_alliacea,Sea Thrift,Armeria Alliacea,,,,,,,
https://en.wikipedia.org/wiki/Armeria_maritima,Sea Thrift,Armeria Maritima,,,,,,,
https://en.wikipedia.org/wiki/Aronia_melanocarpa,Chokeberry,Aronia Melanocarpa,,,,,,,
https://en.wikipedia.org/wiki/Artemisia_dracunculus,French Tarragon,Artemisia Dracunculus,,,,,,,
https://en.wikipedia.org/wiki/Artemisia_ludoviciana,Western Mugwort,Artemisia Ludoviciana,,,,,,,
https://en.wikipedia.org/wiki/Artemisia_vulgaris,Artemisia,Artemisia Vulgaris,,,,,,,
https://en.wikipedia.org/wiki/Aruncus_dioicus,Goats Beard,Aruncus Dioicus,,,,,,,
https://en.wikipedia.org/wiki/Arundina_graminifolia,Bamboo Orchid,Arundina Graminifolia,,,,,,,
https://en.wikipedia.org/wiki/Asclepias_curassavica,Scarlet Milkweed,Asclepias Curassavica,,,,,,,
https://en.wikipedia.org/wiki/Asclepias_incarnata,Swamp Milkweed,Asclepias Incarnata,,,,,,,
https://en.wikipedia.org/wiki/Asclepias_purpurascens,Purple Milkweed,Asclepias Purpurascens,,,,,,,
https://en.wikipedia.org/wiki/Asclepias_syriaca,Milkweed,Asclepias Syriaca,,,,,,,
https://en.wikipedia.org/wiki/Asclepias_tuberosa,Butterfly Weed,Asclepias Tuberosa,,,,,,,
https://en.wikipedia.org/wiki/Asparagus_officinalis,Asparagus,Asparagus Officinalis,,,,,,,
https://en.wikipedia.org/wiki/Asplenium_nidus,Bird's Nest Fern,Asplenium Nidus,,,,,,,
https://en.wikipedia.org/wiki/Asplenium_platyneuron,Ebony Spleenwort,Asplenium Platyneuron,,,,,,,
https://en.wikipedia.org/wiki/Asplenium_scolopendrium,Hart's Tongue Fern,Asplenium Scolopendrium,,,,,,,
https://en.wikipedia.org/wiki/Aster_alpinus,Alpine Aster,Aster Alpinus,,,,,,,
https://en.wikipedia.org/wiki/Athyrium_filix-femina,Lady Fern,Athyrium Filix-femina,,,,,,,
https://en.wikipedia.org/wiki/Aubrieta_deltoidea,Purple Rockcress,Aubrieta Deltoidea,,,,,,,
https://en.wikipedia.org/wiki/Aurinia_saxatilis,Basket Of Gold,Aurinia Saxatilis,,,,,,,
https://en.wikipedia.org/wiki/Avena_sativa,Cat Grass,Avena Sativa,,,,,,,
https://en.wikipedia.org/wiki/Averrhoa_carambola,Carambola,Averrhoa Carambola,,,,,,,
https://en.wikipedia.org/wiki/Baccharis_pilularis,Dwarf Coyote Bush,Baccharis Pilularis,,,,,,,
https://en.wikipedia.org/wiki/Baileya_multiradiata,Desert Marigold,Baileya Multiradiata,,,,,,,
https://en.wikipedia.org/wiki/Bambusa_multiplex,Hedge Bamboo,Bambusa Multiplex,,,,,,,
https://en.wikipedia.org/wiki/Bambusa_oldhamii,Oldham's Bamboo,Bambusa Oldhamii,,,,,,,
https://en.wikipedia.org/wiki/Baptisia_alba,White False Indigo,Baptisia Alba,,,,,,,
https://en.wikipedia.org/wiki/Baptisia_australis,False Indigo,Baptisia Australis,,,,,,,
https://en.wikipedia.org/wiki/Baptisia_sphaerocarpa,Yellow Baptisia,Baptisia Sphaerocarpa,,,,,,,
https://en.wikipedia.org/wiki/Barleria_cristata,Barleria,Barleria Cristata,,,,,,,
https://en.wikipedia.org/wiki/Bauhinia_lunarioides,Anacacho Orchid Tree,Bauhinia Lunarioides,,,,,,,
https://en.wikipedia.org/wiki/Bauhinia_purpurea,Orchid Tree,Bauhinia Purpurea,,,,,,,
https://en.wikipedia.org/wiki/Beaucarnea_recurvata,Ponytail Palm,Beaucarnea Recurvata,,,,,,,
https://en.wikipedia.org/wiki/Bellis_perennis,English Daisy,Bellis Perennis,,,,,,,
https://en.wikipedia.org/wiki/Beta_vulgaris,Ornamental Swiss Chard,Beta Vulgaris,,,,,,,
https://en.wikipedia.org/wiki/Betula_nigra,Clump River Birch,Betula Nigra,,,,,,,
https://en.wikipedia.org/wiki/Betula_papyrifera,Paper Birch,Betula Papyrifera,,,,,,,
https://en.wikipedia.org/wiki/Betula_pendula,Single Trunk European White Birch,Betula Pendula,,,,,,,
https://en.wikipedia.org/wiki/Bidens_ferulifolia,Bidens,Bidens Ferulifolia,,,,,,,
https://en.wikipedia.org/wiki/Blechnum_spicant,Deer Fern,Blechnum Spicant,,,,,,,
https://en.wikipedia.org/wiki/Boltonia_asteroides var. latisquama,Snowbank Boltonia,Boltonia Asteroides var. latisquama,,,,,,,
https://en.wikipedia.org/wiki/Borrichia_frutescens,Sea Oxeye,Borrichia Frutescens,,,,,,,
https://en.wikipedia.org/wiki/Bougainvillea_glabra,Bougainvillea,Bougainvillea Glabra,,,,,,,
https://en.wikipedia.org/wiki/Bouteloua_curtipendula,Sideoats Grass,Bouteloua Curtipendula,,,,,,,
https://en.wikipedia.org/wiki/Bouteloua_gracilis,Blue Grama,Bouteloua Gracilis,,,,,,,
https://en.wikipedia.org/wiki/Bouvardia_ternifolia,Scarlet Bouvardia,Bouvardia Ternifolia,,,,,,,
https://en.wikipedia.org/wiki/Bracteantha_bracteata,Strawflower,Bracteantha Bracteata,,,,,,,
https://en.wikipedia.org/wiki/Brassica_juncea,Oriental Mustard,Brassica Juncea,,,,,,,
https://en.wikipedia.org/wiki/Brassica_oleracea,Ornamental Kale,Brassica Oleracea,,,,,,,
https://en.wikipedia.org/wiki/Breynia_disticha,Snow on the Mountain,Breynia Disticha,,,,,,,
https://en.wikipedia.org/wiki/Briza_maxima,Big Quaking Grass,Briza Maxima,,,,,,,
https://en.wikipedia.org/wiki/Briza_media,Quaking Grass,Briza Media,,,,,,,
https://en.wikipedia.org/wiki/Brunnera_macrophylla,Siberian Bugloss,Brunnera Macrophylla,,,,,,,
https://en.wikipedia.org/wiki/Bucida_buceras,Shady Lady Black Olive,Bucida Buceras,,,,,,,
https://en.wikipedia.org/wiki/Bulnesia_arborea,Verawood,Bulnesia Arborea,,,,,,,
https://en.wikipedia.org/wiki/Bursera_simaruba,Gumbo Limbo,Bursera Simaruba,,,,,,,
https://en.wikipedia.org/wiki/Butia_capitata,Butia Palm,Butia Capitata,,,,,,,
https://en.wikipedia.org/wiki/Buxus_harlandii,Harland Boxwood,Buxus Harlandii,,,,,,,
https://en.wikipedia.org/wiki/Caesalpinia_gilliesii,Bird of Paradise Bush,Caesalpinia Gilliesii,,,,,,,
https://en.wikipedia.org/wiki/Caesalpinia_mexicana,Mexican Bird of Paradise,Caesalpinia Mexicana,,,,,,,
https://en.wikipedia.org/wiki/Caesalpinia_pulcherrima,Pride of Barbados,Caesalpinia Pulcherrima,,,,,,,
https://en.wikipedia.org/wiki/Calamagrostis_foliosa,Cape Mendocino Reed Grass,Calamagrostis Foliosa,,,,,,,
https://en.wikipedia.org/wiki/Calamintha_nepeta,Calamint,Calamintha Nepeta,,,,,,,
https://en.wikipedia.org/wiki/Calendula_officinalis,Calendula,Calendula Officinalis,,,,,,,
https://en.wikipedia.org/wiki/Calliandra_californica,Baja Fairy Duster,Calliandra Californica,,,,,,,
https://en.wikipedia.org/wiki/Calliandra_eriophylla,Mock Mesquite,Calliandra Eriophylla,,,,,,,
https://en.wikipedia.org/wiki/Calliandra_haematocephala,Dwarf Pink Powder Puff,Calliandra Haematocephala,,,,,,,
https://en.wikipedia.org/wiki/Callirhoe_involucrata,Wine Cup,Callirhoe Involucrata,,,,,,,
https://en.wikipedia.org/wiki/Callisia_repens,Bolivian Jew,Callisia Repens,,,,,,,
https://en.wikipedia.org/wiki/Callistemon_citrinus,Bottlebrush,Callistemon Citrinus,,,,,,,
https://en.wikipedia.org/wiki/Callistemon_sieberi,Alpine Bottlebrush,Callistemon Sieberi,,,,,,,
https://en.wikipedia.org/wiki/Callistemon_viminalis,Weeping Bottlebrush,Callistemon Viminalis,,,,,,,
https://en.wikipedia.org/wiki/Callistephus_chinensis,Aster,Callistephus Chinensis,,,,,,,
https://en.wikipedia.org/wiki/Calluna_vulgaris,Heather,Calluna Vulgaris,,,,,,,
https://en.wikipedia.org/wiki/Calocedrus_decurrens,Incense Cedar,Calocedrus Decurrens,,,,,,,
https://en.wikipedia.org/wiki/Caltha_palustris,Marsh Marigold,Caltha Palustris,,,,,,,
https://en.wikipedia.org/wiki/Calycanthus_floridus,Sweet Shrub,Calycanthus Floridus,,,,,,,
https://en.wikipedia.org/wiki/Camassia_quamash,Small Camas,Camassia Quamash,,,,,,,
https://en.wikipedia.org/wiki/Camellia_japonica,Camellia,Camellia Japonica,,,,,,,
https://en.wikipedia.org/wiki/Camellia_sasanqua,Sasanqua Camellia,Camellia Sasanqua,,,,,,,
https://en.wikipedia.org/wiki/Camellia_sinensis,Tea Plant,Camellia Sinensis,,,,,,,
https://en.wikipedia.org/wiki/Campanula_carpatica,Carpathian Bellflower,Campanula Carpatica,,,,,,,
https://en.wikipedia.org/wiki/Campanula_garganica,Adriatic Bellflower,Campanula Garganica,,,,,,,
https://en.wikipedia.org/wiki/Campanula_medium,Canterbury Bells,Campanula Medium,,,,,,,
https://en.wikipedia.org/wiki/Campanula_poscharskyana,Serbian Bellflower,Campanula Poscharskyana,,,,,,,
https://en.wikipedia.org/wiki/Campanula_rotundifolia,Bluebells Bellflower,Campanula Rotundifolia,,,,,,,
https://en.wikipedia.org/wiki/Campsis_radicans,Trumpet Vine,Campsis Radicans,,,,,,,
https://en.wikipedia.org/wiki/Canna_flaccida,Golden Canna Lily,Canna Flaccida,,,,,,,
https://en.wikipedia.org/wiki/Cannabis_sativa,Marajuana - Sativa,Cannabis Sativa,,,,,,,
https://en.wikipedia.org/wiki/Caragana_arborescens,Siberian Peashrub,Caragana Arborescens,,,,,,,
https://en.wikipedia.org/wiki/Carex_amphibola,Creek Sedge,Carex Amphibola,,,,,,,
https://en.wikipedia.org/wiki/Carex_muskingumensis,Palm Sedge,Carex Muskingumensis,,,,,,,
https://en.wikipedia.org/wiki/Carex_pansa,California Meadow Sedge,Carex Pansa,,,,,,,
https://en.wikipedia.org/wiki/Carex_pensylvanica,Pennsylvania Sedge,Carex Pensylvanica,,,,,,,
https://en.wikipedia.org/wiki/Carex_plantaginea,Plantain-Leaved Sedge,Carex Plantaginea,,,,,,,
https://en.wikipedia.org/wiki/Carex_radiata,Eastern Star Sedge,Carex Radiata,,,,,,,
https://en.wikipedia.org/wiki/Carex_stricta,Tussock Sedge,Carex Stricta,,,,,,,
https://en.wikipedia.org/wiki/Carica_papaya,Papaya,Carica Papaya,,,,,,,
https://en.wikipedia.org/wiki/Carnegiea_gigantea,Saguaro Cactus,Carnegiea Gigantea,,,,,,,
https://en.wikipedia.org/wiki/Carpinus_caroliniana,America Hornbeam,Carpinus Caroliniana,,,,,,,
https://en.wikipedia.org/wiki/Carpobrotus_acinaciformis,Sour Fig,Carpobrotus Acinaciformis,,,,,,,
https://en.wikipedia.org/wiki/Caryota_mitis,Fishtail Palm,Caryota Mitis,,,,,,,
https://en.wikipedia.org/wiki/Cassia_fistula,Golden Shower Tree,Cassia Fistula,,,,,,,
https://en.wikipedia.org/wiki/Cassia_leptophylla,Gold Medallion Tree,Cassia Leptophylla,,,,,,,
https://en.wikipedia.org/wiki/Castanea_dentata,American Chestnut,Castanea Dentata,,,,,,,
https://en.wikipedia.org/wiki/Castanea_mollissima,Chinese Chestnut,Castanea Mollissima,,,,,,,
https://en.wikipedia.org/wiki/Casuarina_cunninghamiana,River She Oak,Casuarina Cunninghamiana,,,,,,,
https://en.wikipedia.org/wiki/Catalpa_speciosa,Western Catalpa,Catalpa Speciosa,,,,,,,
https://en.wikipedia.org/wiki/Catananche_caerulea,Blue Cupids Dart,Catananche Caerulea,,,,,,,
https://en.wikipedia.org/wiki/Catharanthus_roseus,Vinca,Catharanthus Roseus,,,,,,,
https://en.wikipedia.org/wiki/Cedrus_deodara,Deodar Cedar,Cedrus Deodara,,,,,,,
https://en.wikipedia.org/wiki/Celastrus_scandens,American Bittersweet,Celastrus Scandens,,,,,,,
https://en.wikipedia.org/wiki/Celtis_laevigata,Sugarberry,Celtis Laevigata,,,,,,,
https://en.wikipedia.org/wiki/Celtis_occidentalis,Common Hackberry,Celtis Occidentalis,,,,,,,
https://en.wikipedia.org/wiki/Centaurea_cineraria,Dusty Miller,Centaurea Cineraria,,,,,,,
https://en.wikipedia.org/wiki/Centaurea_dealbata,Persian Cornflower,Centaurea Dealbata,,,,,,,
https://en.wikipedia.org/wiki/Centaurea_montana,Mountain Bluet,Centaurea Montana,,,,,,,
https://en.wikipedia.org/wiki/Centranthus_ruber,Red Valerian,Centranthus Ruber,,,,,,,
https://en.wikipedia.org/wiki/Cephalotaxus_harringtonia,Spreading Plum Yew,Cephalotaxus Harringtonia,,,,,,,
https://en.wikipedia.org/wiki/Cerastium_alpinum,Alpine Mouse-Ear,Cerastium Alpinum,,,,,,,
https://en.wikipedia.org/wiki/Cerastium_tomentosum,Snow-in-Summer,Cerastium Tomentosum,,,,,,,
https://en.wikipedia.org/wiki/Ceratonia_siliqua,St. John's Beard,Ceratonia Siliqua,,,,,,,
https://en.wikipedia.org/wiki/Ceratostigma_plumbaginoides,Blue Hardy Plumbago Leadwort,Ceratostigma Plumbaginoides,,,,,,,
https://en.wikipedia.org/wiki/Ceratostigma_willmottianum,Chinese Plumbago,Ceratostigma Willmottianum,,,,,,,
https://en.wikipedia.org/wiki/Cercidiphyllum_japonicum,Katsura,Cercidiphyllum Japonicum,,,,,,,
https://en.wikipedia.org/wiki/Cestrum_aurantiacum,Yellow Jessamine,Cestrum Aurantiacum,,,,,,,
https://en.wikipedia.org/wiki/Cestrum_nocturnum,Night Blooming Jasmine,Cestrum Nocturnum,,,,,,,
https://en.wikipedia.org/wiki/Chaenomeles_speciosa,Red Flowering Quince,Chaenomeles Speciosa,,,,,,,
https://en.wikipedia.org/wiki/Chamaecyparis_obtusa,Hinoki False Cypress,Chamaecyparis Obtusa,,,,,,,
https://en.wikipedia.org/wiki/Chamaedorea_elegans,Neanthe Bella Palm,Chamaedorea Elegans,,,,,,,
https://en.wikipedia.org/wiki/Chamaerops_humilis,European Fan Palm,Chamaerops Humilis,,,,,,,
https://en.wikipedia.org/wiki/Chamelaucium_uncinatum,Geraldton Waxflower,Chamelaucium Uncinatum,,,,,,,
https://en.wikipedia.org/wiki/Chelone_glabra,White Turtlehead,Chelone Glabra,,,,,,,
https://en.wikipedia.org/wiki/Chlorophytum_comosum,Spider Plant,Chlorophytum Comosum,,,,,,,
https://en.wikipedia.org/wiki/Chrysobalanus_icaco,Coco Plum,Chrysobalanus Icaco,,,,,,,
https://en.wikipedia.org/wiki/Cinnamomum_camphora,Camphor tree,Cinnamomum Camphora,,,,,,,
https://en.wikipedia.org/wiki/Cissus_rhombifolia,Grape Ivy,Cissus Rhombifolia,,,,,,,
https://en.wikipedia.org/wiki/Citrullus_lanatus,Watermelon,Citrullus Lanatus,,,,,,,
https://en.wikipedia.org/wiki/Citrus_hystrix,Kieffer Lime,Citrus Hystrix,,,,,,,
https://en.wikipedia.org/wiki/Citrus_maxima,Chandler Pummelo,Citrus Maxima,,,,,,,
https://en.wikipedia.org/wiki/Citrus_reticulata,Clementine,Citrus Reticulata,,,,,,,
https://en.wikipedia.org/wiki/Clematis_armandii,Evergreen Clematis,Clematis Armandii,,,,,,,
https://en.wikipedia.org/wiki/Clerodendrum_quadriloculare,Clerodendrum,Clerodendrum Quadriloculare,,,,,,,
https://en.wikipedia.org/wiki/Clerodendrum_speciosissimum,Mary Jane Vine,Clerodendrum Speciosissimum,,,,,,,
https://en.wikipedia.org/wiki/Clerodendrum_thomsoniae,Bleeding Heart Vine,Clerodendrum Thomsoniae,,,,,,,
https://en.wikipedia.org/wiki/Clethra_alnifolia,White Summersweet,Clethra Alnifolia,,,,,,,
https://en.wikipedia.org/wiki/Clusia_rosea,Autograph Plant,Clusia Rosea,,,,,,,
https://en.wikipedia.org/wiki/Coccoloba_uvifera,Sea Grape,Coccoloba Uvifera,,,,,,,
https://en.wikipedia.org/wiki/Cocos_nucifera,Coconut Palm,Cocos Nucifera,,,,,,,
https://en.wikipedia.org/wiki/Codiaeum_variegatum,Croton,Codiaeum Variegatum,,,,,,,
https://en.wikipedia.org/wiki/Colocasia_esculenta,Elephant Ear,Colocasia Esculenta,,,,,,,
https://en.wikipedia.org/wiki/Conocarpus_erectus,Silver Buttonwood,Conocarpus Erectus,,,,,,,
https://en.wikipedia.org/wiki/Conoclinium_greggii,Gregg's Mistflower,Conoclinium Greggii,,,,,,,
https://en.wikipedia.org/wiki/Convallaria_majalis,Lily of the Valley,Convallaria Majalis,,,,,,,
https://en.wikipedia.org/wiki/Coprosma_repens,Mirror Plant,Coprosma Repens,,,,,,,
https://en.wikipedia.org/wiki/Cordia_boissieri,Texas Olive,Cordia Boissieri,,,,,,,
https://en.wikipedia.org/wiki/Cordia_parvifolia,Little-Leaf Cordia,Cordia Parvifolia,,,,,,,
https://en.wikipedia.org/wiki/Cordia_sebestena,Geiger Tree,Cordia Sebestena,,,,,,,
https://en.wikipedia.org/wiki/Cornus_alternifolia,Pagoda Dogwood,Cornus Alternifolia,,,,,,,
https://en.wikipedia.org/wiki/Cornus_canadensis,Bunchberry,Cornus Canadensis,,,,,,,
https://en.wikipedia.org/wiki/Cornus_florida,White Dogwood,Cornus Florida,,,,,,,
https://en.wikipedia.org/wiki/Cornus_kousa,Kousa Dogwood,Cornus Kousa,,,,,,,
https://en.wikipedia.org/wiki/Cornus_racemosa,Gray Dogwood,Cornus Racemosa,,,,,,,
https://en.wikipedia.org/wiki/Cortaderia_selloana,White Pampas Grass,Cortaderia Selloana,,,,,,,
https://en.wikipedia.org/wiki/Corylus_americana,Hazelnut,Corylus Americana,,,,,,,
https://en.wikipedia.org/wiki/Corynephorus_canescens,Grey Hair Grass,Corynephorus Canescens,,,,,,,
https://en.wikipedia.org/wiki/Cosmos_bipinnatus,Cosmos,Cosmos Bipinnatus,,,,,,,
https://en.wikipedia.org/wiki/Cotoneaster_acutifolius,Peking Cotoneaster,Cotoneaster Acutifolius,,,,,,,
https://en.wikipedia.org/wiki/Cotoneaster_apiculatus,Cranberry Cotoneaster,Cotoneaster Apiculatus,,,,,,,
https://en.wikipedia.org/wiki/Cotoneaster_dammeri,Bearberry Cotoneaster,Cotoneaster Dammeri,,,,,,,
https://en.wikipedia.org/wiki/Cotoneaster_divaricatus,Spreading Cotoneaster,Cotoneaster Divaricatus,,,,,,,
https://en.wikipedia.org/wiki/Cotoneaster_glaucophyllus,Grey Cotoneaster,Cotoneaster Glaucophyllus,,,,,,,
https://en.wikipedia.org/wiki/Cotoneaster_horizontalis,Rockspray Cotoneaster,Cotoneaster Horizontalis,,,,,,,
https://en.wikipedia.org/wiki/Cotoneaster_salicifolius,Willowleaf Cotoneaster,Cotoneaster Salicifolius,,,,,,,
https://en.wikipedia.org/wiki/Cotyledon_orbiculata,Pig's Ear,Cotyledon Orbiculata,,,,,,,
https://en.wikipedia.org/wiki/Crassula_ovata,Jade Plant,Crassula Ovata,,,,,,,
https://en.wikipedia.org/wiki/Crataegus_crus-galli,Cockspur Hawthorn,Crataegus Crus-galli,,,,,,,
https://en.wikipedia.org/wiki/Crataegus_phaenopyrum,Washington Hawthorn,Crataegus Phaenopyrum,,,,,,,
https://en.wikipedia.org/wiki/Crocus_vernus,Large Flowering Crocus,Crocus Vernus,,,,,,,
https://en.wikipedia.org/wiki/Crossandra_infundibuliformis,Crossandra,Crossandra Infundibuliformis,,,,,,,
https://en.wikipedia.org/wiki/Cryptomeria_japonica,Japanese Cryptomeria,Cryptomeria Japonica,,,,,,,
https://en.wikipedia.org/wiki/Cucumis_melo,Cantaloupe,Cucumis Melo,,,,,,,
https://en.wikipedia.org/wiki/Cucumis_sativus,Cucumber,Cucumis Sativus,,,,,,,
https://en.wikipedia.org/wiki/Cucurbita_pepo,Grey Zucchini,Cucurbita Pepo,,,,,,,
https://en.wikipedia.org/wiki/Cucurbita_pepo var. ovifera,Large and Small Ornamental Gourd Mix,Cucurbita Pepo var. ovifera,,,,,,,
https://en.wikipedia.org/wiki/Cuminum_cyminum,Cumin,Cuminum Cyminum,,,,,,,
https://en.wikipedia.org/wiki/Cupaniopsis_anacardioides,Carrotwood Tree,Cupaniopsis Anacardioides,,,,,,,
https://en.wikipedia.org/wiki/Cuphea_hyssopifolia,Mexican Heather,Cuphea Hyssopifolia,,,,,,,
https://en.wikipedia.org/wiki/Cuphea_ignea,Cigar Plant,Cuphea Ignea,,,,,,,
https://en.wikipedia.org/wiki/Cupressus_sempervirens,Italian Cypress,Cupressus Sempervirens,,,,,,,
https://en.wikipedia.org/wiki/Cyathea_cooperi,Australian Tree Fern,Cyathea Cooperi,,,,,,,
https://en.wikipedia.org/wiki/Cycas_revoluta,Sago Palm,Cycas Revoluta,,,,,,,
https://en.wikipedia.org/wiki/Cyclamen_persicum,Cyclamen,Cyclamen Persicum,,,,,,,
https://en.wikipedia.org/wiki/Cydonia_oblonga,Quince,Cydonia Oblonga,,,,,,,
https://en.wikipedia.org/wiki/Cymbopogon_citratus,Lemon Grass,Cymbopogon Citratus,,,,,,,
https://en.wikipedia.org/wiki/Cynara_scolymus,Artichoke,Cynara Scolymus,,,,,,,
https://en.wikipedia.org/wiki/Cyperus_papyrus,Papyrus,Cyperus Papyrus,,,,,,,
https://en.wikipedia.org/wiki/Dalbergia_sissoo,Indian Rosewood,Dalbergia Sissoo,,,,,,,
https://en.wikipedia.org/wiki/Dasylirion_wheeleri,Desert Spoon,Dasylirion Wheeleri,,,,,,,
https://en.wikipedia.org/wiki/Davallia_trichomanoides,Squirrel's Foot Fern,Davallia Trichomanoides,,,,,,,
https://en.wikipedia.org/wiki/Decumaria_barbara,Wild Hydrangea Vine,Decumaria Barbara,,,,,,,
https://en.wikipedia.org/wiki/Delonix_regia,Royal Poinciana,Delonix Regia,,,,,,,
https://en.wikipedia.org/wiki/Delphinium_grandiflorum,Asian Larkspur,Delphinium Grandiflorum,,,,,,,
https://en.wikipedia.org/wiki/Deschampsia_flexuosa,Crinkled Hair Grass,Deschampsia Flexuosa,,,,,,,
https://en.wikipedia.org/wiki/Deutzia_gracilis,Slender Deutzia,Deutzia Gracilis,,,,,,,
https://en.wikipedia.org/wiki/Dianthus_barbatus,Sweet William,Dianthus Barbatus,,,,,,,
https://en.wikipedia.org/wiki/Dianthus_deltoides,Maiden Pink Brilliant,Dianthus Deltoides,,,,,,,
https://en.wikipedia.org/wiki/Dicentra_eximia,Fringed Bleeding Heart,Dicentra Eximia,,,,,,,
https://en.wikipedia.org/wiki/Dichondra_micrantha,Dichondra,Dichondra Micrantha,,,,,,,
https://en.wikipedia.org/wiki/Dicksonia_antarctica,New Zealand Tree Fern,Dicksonia Antarctica,,,,,,,
https://en.wikipedia.org/wiki/Diervilla_lonicera,Lowbush Honeysuckle,Diervilla Lonicera,,,,,,,
https://en.wikipedia.org/wiki/Dimocarpus_longan,Longan,Dimocarpus Longan,,,,,,,
https://en.wikipedia.org/wiki/Diospyros_virginiana,American Persimmon,Diospyros Virginiana,,,,,,,
https://en.wikipedia.org/wiki/Distictis_buccinatoria,Scarlet Trumpet Vine,Distictis Buccinatoria,,,,,,,
https://en.wikipedia.org/wiki/Dodonaea_viscosa,Hopseed Bush,Dodonaea Viscosa,,,,,,,
https://en.wikipedia.org/wiki/Dombeya_wallichii,Dombeya,Dombeya Wallichii,,,,,,,
https://en.wikipedia.org/wiki/Dracaena_reflexa#Dracaena_reflexa_var._angustifolia,Dracaena Marginata,Dracaena Marginata,,,,,,,
https://en.wikipedia.org/wiki/Drosanthemum_hispidum,Rosea Ice Plant,Drosanthemum Hispidum,,,,,,,
https://en.wikipedia.org/wiki/Dryopteris_carthusiana,Toothed Wood Fern,Dryopteris Carthusiana,,,,,,,
https://en.wikipedia.org/wiki/Dryopteris_filix-mas,Common Male Fern,Dryopteris Filix-mas,,,,,,,
https://en.wikipedia.org/wiki/Dryopteris_intermedia,Fancy Fern,Dryopteris Intermedia,,,,,,,
https://en.wikipedia.org/wiki/Dryopteris_marginalis,Eastern Wood Fern,Dryopteris Marginalis,,,,,,,
https://en.wikipedia.org/wiki/Duranta_erecta,Brazilian Sky Flower,Duranta Erecta,,,,,,,
https://en.wikipedia.org/wiki/Durio_zibethinus,Durian,Durio Zibethinus,,,,,,,
https://en.wikipedia.org/wiki/Dypsis_lutescens,Areca Palm,Dypsis Lutescens,,,,,,,
