Botanical Name,
Crataegus pedicellata,
Crataegus penita,
Crataegus pennsylvanica,
Crataegus pentagyna,
Crataegus pequotorum,
Crataegus perjucunda,
Crataegus persimilis,
Crataegus phaenopyrum,
Crataegus phippsii,
Crataegus pilosa,
Crataegus pinetorum,
Crataegus pinnatifida,
Crataegus poliophylla,
Crataegus porrecta,
Crataegus pratensis,
Crataegus pringlei,
Crataegus prona,
Crataegus pruinosa,
Crataegus puberis,
Crataegus pulcherrima,
Crataegus punctata,
Crataegus putata,
Crataegus ravida,
Crataegus resima,
Crataegus reverchonii,
Crataegus rhipidophylla,
Crataegus rhodella,
Crataegus rigens,
Crataegus rivularis,
Crataegus rubrocarnea,
Crataegus rufula,
Crataegus saligna,
Crataegus sanguinea,
Crataegus sargentii,
Crataegus scabrida,
Crataegus schuettei,
Crataegus shaferi,
Crataegus simulata,
Crataegus spathulata,
Crataegus spatiosa,
Crataegus spissa,
Crataegus stenosepala,
Crataegus submollis,
Crataegus suborbiculata,
Crataegus succulenta,
Crataegus suksdorfii,
Crataegus sutherlandensis,
Crataegus tanacetifolia,
Crataegus tanuphylla,
Crataegus texana,
Crataegus thermopegaea,
Crataegus tinctoria,
Crataegus tracyi,
Crataegus triflora,
Crataegus tristis,
Crataegus turnerorum,
Crataegus uniflora,
Crataegus uvaldensis,
Crataegus vailiae,
Crataegus valida,
Crataegus versuta,
Crataegus viburnifolia,
Crataegus viridis,
Crataegus vulsa,
Crataegus warneri,
Crataegus wattiana,
Crataegus websteri,
Crataegus whittakeri,
Crataegus williamsii,
Crataegus wootoniana,
Crataegus xanthophylla,
Craterostigma plantagineum,
Craterostigma pumilum,
Crateva religiosa,
Crateva speciosa,
Crateva tapia,
Cratoneuron arcticum,
Cratoneuron filicinum,
Crepidium calcareum,
Crepidium kerstingianum,
Crepidium palawense,
Crepidium setipes,
Crepis acuminata,
Crepis atribarba,
Crepis bakeri,
Crepis biennis,
Crepis bursifolia,
Crepis capillaris,
Crepis elegans,
Crepis foetida,
Crepis intermedia,
Crepis kotschyana,
Crepis modocensis,
Crepis monticola,
Crepis nana,
Crepis nicaeensis,
Crepis occidentalis,
Crepis paludosa,
Crepis pannonica,
Crepis pleurocarpa,
Crepis pulchra,
Crepis rubra,
Crepis runcinata,
Crepis setosa,
Crepis tectorum,
Crepis vesicaria,
Crepis zacintha,
Crescentia alata,
Crescentia cujete,
Crescentia linearifolia,
Crescentia portoricensis,
Cresponea chloroconia,
Cresponea flava,
Cresponea leprieurii,
Cresponea premnea,
Cresponea proximata,
Cressa nudicaulis,
Cressa truxillensis,
Crinum amabile,
Crinum americanum,
Crinum asiaticum,
Crinum bulbispermum,
Crinum macowanii,
Crinum zeylanicum,
Critonia portoricensis,
Crocidium multicaule,
Crocosmia crocosmiiflora,
Crocus angustifolius,
Crocus flavus,
Crocus imperati,
Crocus sativus,
Crocus sieberi,
Crocus tommasinianus,
Crocus vernus,
Crocynia gossypina,
Crocynia pyxinoides,
Croomia pauciflora,
Croptilon divaricatum,
Croptilon hookerianum,
Croptilon rigidifolium,
Crossandra infundibuliformis,
Crossandra nilotica,
Crossidium aberrans,
Crossidium crassinerve,
Crossidium rosei,
Crossidium seriatum,
Crossidium squamiferum,
Crossopetalum ilicifolium,
Crossopetalum rhacoma,
Crossosoma bigelovii,
Crossosoma californicum,
Crotalaria agatiflora,
Crotalaria alata,
Crotalaria argyrolobioides,
Crotalaria assamica,
Crotalaria atrorubens,
Crotalaria avonensis,
Crotalaria berteriana,
Crotalaria biflora,
Crotalaria brevidens,
Crotalaria breviflora,
Crotalaria cajanifolia,
Crotalaria capensis,
Crotalaria cleomifolia,
Crotalaria cunninghamii,
Crotalaria eremaea,
Crotalaria ferruginea,
Crotalaria filipes,
Crotalaria goreensis,
Crotalaria grahamiana,
Crotalaria hebecarpa,
Crotalaria impressa,
Crotalaria incana,
Crotalaria juncea,
Crotalaria laburnifolia,
Crotalaria laburnoides,
Crotalaria lachnophora,
Crotalaria lanceolata,
Crotalaria longirostrata,
Crotalaria lotifolia,
Crotalaria medicaginea,
Crotalaria micans,
Crotalaria mysorensis,
Crotalaria nitens,
Crotalaria novae-hollandiae,
Crotalaria ochroleuca,
Crotalaria orixensis,
Crotalaria pallida,
Crotalaria paulina,
Crotalaria pumila,
Crotalaria purshii,
Crotalaria quinquefolia,
Crotalaria retusa,
Crotalaria rogersii,
Crotalaria rotundifolia,
Crotalaria sagittalis,
Crotalaria saltiana,
Crotalaria senegalensis,
Crotalaria spectabilis,
Crotalaria sphaerocarpa,
Crotalaria stipularia,
Crotalaria trichotoma,
Crotalaria trifoliastrum,
Crotalaria vallicola,
Crotalaria verrucosa,
Crotalaria virgulata,
Crotalaria vitellina,
Croton alabamensis,
Croton argenteus,
Croton argyranthemus,
Croton astroites,
Croton betulinus,
Croton bonplandianus,
Croton californicus,
Croton capitatus,
Croton cascarilla,
Croton ciliatoglandulifer,
Croton cortesianus,
Croton coryi,
Croton corylifolius,
Croton dioicus,
Croton discolor,
Croton elliottii,
Croton eluteria,
Croton fishlockii,
Croton flavens,
Croton fruticulosus,
Croton glandulosus,
Croton heterocarpus,
Croton humilis,
Croton impressus,
Croton incanus,
Croton leucophyllus,
Croton lindheimerianus,
Croton lobatus,
Croton lucidus,
Croton megalobotrys,
Croton michauxii,
Croton monanthogynus,
Croton nummulariifolius,
Croton ovalifolius,
Croton parksii,
Croton poecilanthus,
Croton pottsii,
Croton punctatus,
Croton ripensis,
Croton saipanense,
Croton sancti-lazari,
Croton setigerus,
Croton soliman,
